CaseID,ActivityID,CompleteTimestamp
1346,Resolve ticket,2011-11-28 11:46:18
1346,Closed,2011-12-24 10:50:46
1357,Assign seriousness,2012-02-01 11:34:03
1357,Resolve ticket,2012-02-01 11:35:16
1357,Closed,2012-03-09 11:40:26
1390,Assign seriousness,2011-07-21 13:48:19
1390,Resolve ticket,2011-07-22 13:05:46
1390,Closed,2011-09-07 13:50:31
1401,Assign seriousness,2011-04-11 16:01:34
1401,Take in charge ticket,2011-04-11 16:01:52
1401,Resolve ticket,2011-04-13 10:20:49
1401,Closed,2011-05-12 16:00:30
1412,Assign seriousness,2011-05-17 09:14:34
1412,Take in charge ticket,2011-05-17 09:14:52
1412,Resolve ticket,2011-05-20 12:41:53
1412,Closed,2011-06-30 09:20:44
1423,Assign seriousness,2010-09-22 15:39:16
1423,Take in charge ticket,2010-09-23 08:37:42
1423,Resolve ticket,2010-09-23 08:38:14
1423,Closed,2010-11-05 16:40:43
1434,Assign seriousness,2011-11-23 09:44:28
1434,Resolve ticket,2011-11-23 11:21:30
1434,Closed,2012-01-15 09:50:48
1457,Assign seriousness,2010-10-19 14:08:14
1457,Assign seriousness,2010-10-20 16:03:58
1457,Take in charge ticket,2010-10-20 16:04:16
1457,Resolve ticket,2010-10-21 08:26:29
1457,Closed,2010-12-03 15:10:20
1490,Assign seriousness,2010-06-23 15:57:59
1490,Assign seriousness,2010-06-28 12:12:55
1490,Take in charge ticket,2010-07-07 10:10:15
1490,Resolve ticket,2010-07-07 10:10:30
1490,Closed,2010-08-06 10:10:45
1512,Assign seriousness,2011-01-19 10:08:18
1512,Take in charge ticket,2011-02-04 16:33:09
1512,Resolve ticket,2011-02-07 10:48:08
1512,Closed,2011-02-22 10:48:21
1534,Assign seriousness,2010-07-23 14:27:40
1534,Take in charge ticket,2010-07-27 07:36:36
1534,Resolve ticket,2010-07-27 07:37:32
1534,Closed,2010-09-05 14:30:28
1545,Assign seriousness,2011-07-14 13:26:36
1545,Take in charge ticket,2011-07-14 15:50:15
1545,Resolve ticket,2011-08-03 08:14:00
1545,Closed,2011-08-18 08:14:13
1557,Assign seriousness,2011-07-27 15:30:16
1557,Take in charge ticket,2011-08-02 15:54:16
1557,Resolve ticket,2011-08-10 12:43:40
1557,Closed,2011-08-27 15:40:15
1601,Assign seriousness,2010-11-24 17:02:59
1601,Take in charge ticket,2010-11-24 17:21:52
1601,Resolve ticket,2010-11-24 17:22:00
1601,Closed,2011-01-08 17:00:35
1612,Assign seriousness,2010-04-28 15:21:11
1612,Take in charge ticket,2010-04-29 10:15:16
1612,Resolve ticket,2010-05-03 12:56:35
1612,Closed,2010-05-29 15:30:18
1623,Assign seriousness,2010-10-27 15:21:46
1623,Assign seriousness,2010-11-02 14:57:09
1623,Take in charge ticket,2010-11-02 14:57:16
1623,Resolve ticket,2010-11-02 14:57:22
1623,Closed,2010-12-15 16:30:20
1645,Assign seriousness,2011-11-08 13:32:15
1645,Resolve ticket,2011-11-09 08:39:45
1645,Resolve ticket,2011-11-09 08:39:46
1645,Closed,2011-12-22 13:41:13
1656,Assign seriousness,2011-04-20 07:34:05
1656,Take in charge ticket,2011-04-20 07:35:25
1656,Resolve ticket,2011-04-27 09:53:20
1656,Closed,2011-05-21 07:40:39
1668,Assign seriousness,2011-02-22 17:06:59
1668,Take in charge ticket,2011-02-22 17:07:16
1668,Resolve ticket,2011-02-28 10:43:36
1668,Closed,2011-04-07 16:00:44
1690,Assign seriousness,2011-01-19 14:55:14
1690,Take in charge ticket,2011-01-19 14:55:35
1690,Resolve ticket,2011-01-20 15:21:38
1690,Take in charge ticket,2011-01-24 13:38:44
1690,Resolve ticket,2011-02-28 09:40:26
1690,Closed,2011-03-15 09:40:47
1712,Assign seriousness,2010-11-23 09:55:28
1712,Take in charge ticket,2010-11-30 14:09:41
1712,Resolve ticket,2010-11-30 14:10:42
1712,Closed,2011-01-09 10:02:17
1734,Assign seriousness,2011-01-11 16:41:38
1734,Take in charge ticket,2011-01-27 10:59:56
1734,Resolve ticket,2011-01-27 11:00:26
1734,Closed,2011-02-11 11:00:42
1745,Assign seriousness,2011-01-28 11:42:47
1745,Take in charge ticket,2011-02-09 13:50:46
1745,Resolve ticket,2011-02-09 13:50:56
1745,Closed,2011-03-13 11:50:25
1756,Assign seriousness,2010-12-02 09:21:12
1756,Take in charge ticket,2010-12-02 10:16:17
1756,Wait,2010-12-02 10:16:35
1756,Take in charge ticket,2010-12-06 16:45:40
1756,Resolve ticket,2010-12-06 16:45:48
1756,Closed,2011-01-14 16:00:39
1767,Assign seriousness,2010-03-23 08:10:15
1767,Assign seriousness,2010-03-24 08:39:07
1767,Take in charge ticket,2010-03-24 08:39:20
1767,Resolve ticket,2010-05-06 07:36:35
1767,Closed,2010-05-21 07:36:57
1779,Assign seriousness,2010-10-18 13:15:06
1779,Assign seriousness,2010-10-18 13:29:40
1779,Take in charge ticket,2010-10-19 10:17:06
1779,Resolve ticket,2010-11-15 13:47:26
1779,Closed,2010-11-30 13:47:45
1812,Assign seriousness,2011-12-28 16:51:52
1812,Take in charge ticket,2011-12-29 10:16:43
1812,Resolve ticket,2011-12-30 08:01:38
1812,Closed,2012-01-28 17:01:45
1823,Assign seriousness,2011-03-09 13:27:13
1823,Take in charge ticket,2011-03-11 08:05:59
1823,Resolve ticket,2011-03-11 08:22:38
1823,Closed,2011-04-22 12:32:47
1856,Assign seriousness,2011-05-05 09:41:25
1856,Take in charge ticket,2011-05-05 09:42:08
1856,Resolve ticket,2011-05-05 13:14:58
1856,Closed,2011-06-18 09:50:22
1867,Insert ticket,2010-07-23 08:22:58
1867,Assign seriousness,2010-07-23 08:23:24
1867,Take in charge ticket,2010-07-23 08:29:53
1867,Resolve ticket,2010-07-23 09:53:25
1867,Closed,2010-08-25 08:30:37
1878,Take in charge ticket,2011-12-12 08:40:49
1878,Resolve ticket,2012-01-03 09:15:12
1878,Closed,2012-01-18 09:15:26
1890,Assign seriousness,2011-04-01 08:48:44
1890,Take in charge ticket,2011-04-01 08:49:20
1890,Wait,2011-04-01 09:42:02
1890,Wait,2011-04-01 10:40:01
1890,Take in charge ticket,2011-04-04 10:05:40
1890,Resolve ticket,2011-04-06 10:48:27
1890,Closed,2011-05-05 09:10:43
1901,Insert ticket,2010-03-08 11:43:25
1901,Assign seriousness,2010-03-08 11:44:57
1901,Assign seriousness,2010-03-08 11:45:49
1901,Take in charge ticket,2010-03-08 11:52:48
1901,Resolve ticket,2010-03-08 17:00:50
1901,Closed,2010-04-21 10:50:28
1912,Assign seriousness,2012-01-25 07:58:57
1912,Take in charge ticket,2012-01-25 08:39:02
1912,Wait,2012-02-01 11:28:32
1912,Resolve ticket,2012-02-28 17:21:41
1912,Closed,2012-03-14 17:21:55
1923,Assign seriousness,2010-03-25 15:16:03
1923,Take in charge ticket,2010-03-25 15:32:12
1923,Resolve ticket,2010-03-25 17:10:30
1923,Closed,2010-04-27 14:20:22
1945,Assign seriousness,2010-06-08 12:44:14
1945,Take in charge ticket,2010-06-28 14:02:44
1945,Resolve ticket,2010-06-28 14:07:25
1945,Closed,2010-07-13 14:07:44
1956,Insert ticket,2010-03-30 15:58:20
1956,Assign seriousness,2010-03-30 15:58:35
1956,Take in charge ticket,2010-03-30 15:59:10
1956,Resolve ticket,2010-03-30 16:13:29
1956,Closed,2010-05-13 16:00:27
1978,Assign seriousness,2010-05-24 12:55:50
1978,Wait,2010-05-25 15:38:49
1978,Take in charge ticket,2010-06-16 08:46:50
1978,Wait,2010-06-16 08:47:04
1978,Take in charge ticket,2010-06-21 15:04:47
1978,Resolve ticket,2010-06-22 12:27:44
1978,Closed,2010-07-07 12:27:55
1989,Assign seriousness,2011-10-07 09:50:02
1989,Resolve ticket,2011-10-07 09:50:33
1989,Closed,2011-11-26 11:00:49
2001,Assign seriousness,2010-11-25 14:02:43
2001,Take in charge ticket,2010-11-25 14:03:26
2001,Wait,2010-11-25 15:56:39
2001,Take in charge ticket,2010-11-29 16:25:15
2001,Resolve ticket,2010-11-29 16:25:22
2001,Take in charge ticket,2010-11-30 10:58:20
2001,Resolve ticket,2010-12-01 14:33:08
2001,Closed,2011-01-01 14:40:31
2012,Assign seriousness,2011-06-30 13:42:32
2012,Assign seriousness,2011-06-30 13:42:53
2012,Take in charge ticket,2011-07-04 12:19:44
2012,Resolve ticket,2011-07-04 12:57:06
2012,Closed,2011-08-02 13:52:00
2045,Assign seriousness,2011-11-08 08:24:00
2045,Take in charge ticket,2011-11-08 08:24:19
2045,Resolve ticket,2011-11-08 08:34:52
2045,Closed,2012-01-06 08:31:20
2078,Assign seriousness,2011-02-08 07:48:56
2078,Take in charge ticket,2011-02-08 07:49:34
2078,Resolve ticket,2011-02-08 10:49:59
2078,Closed,2011-04-03 07:19:00
2089,Assign seriousness,2011-11-17 09:35:43
2089,Take in charge ticket,2011-11-17 09:36:01
2089,Resolve ticket,2011-11-17 14:00:05
2089,Closed,2011-12-24 09:40:29
2100,Assign seriousness,2010-09-07 14:11:07
2100,Take in charge ticket,2010-09-07 14:44:49
2100,Resolve ticket,2010-09-07 15:39:38
2100,Closed,2010-10-21 14:20:35
2123,Assign seriousness,2010-10-13 10:21:33
2123,Assign seriousness,2010-10-13 10:21:52
2123,Take in charge ticket,2010-10-13 10:22:15
2123,Resolve ticket,2010-10-20 15:23:37
2123,Closed,2010-11-20 11:30:36
2156,Assign seriousness,2010-05-14 12:55:15
2156,Take in charge ticket,2010-05-14 13:02:16
2156,Resolve ticket,2010-05-14 13:24:16
2156,Closed,2010-06-20 13:00:45
2189,Assign seriousness,2010-07-15 10:44:37
2189,Take in charge ticket,2010-07-15 12:54:40
2189,Resolve ticket,2010-07-15 13:10:18
2189,Closed,2010-08-17 10:50:14
2200,Assign seriousness,2010-11-30 16:41:26
2200,Take in charge ticket,2010-12-01 09:11:18
2200,Resolve ticket,2010-12-01 09:11:26
2200,Closed,2011-01-01 16:50:34
2235,Assign seriousness,2010-05-06 11:05:09
2235,Take in charge ticket,2010-05-06 13:01:24
2235,Resolve ticket,2010-05-06 13:27:07
2235,Take in charge ticket,2010-05-06 14:36:41
2235,Wait,2010-05-06 16:06:08
2235,Take in charge ticket,2010-05-07 12:17:30
2235,Resolve ticket,2010-05-07 12:17:43
2235,Closed,2010-06-10 11:02:00
2246,Assign seriousness,2010-11-19 16:53:47
2246,Take in charge ticket,2010-11-19 17:24:12
2246,Resolve ticket,2010-11-22 08:52:33
2246,Closed,2010-12-26 17:00:29
2257,Assign seriousness,2012-02-06 08:29:21
2257,Take in charge ticket,2012-02-06 08:29:28
2257,Resolve ticket,2012-02-06 08:57:12
2257,Closed,2012-03-15 08:30:46
2268,Assign seriousness,2011-10-05 15:48:23
2268,Take in charge ticket,2011-10-06 09:30:22
2268,Resolve ticket,2011-10-06 13:48:54
2268,Closed,2011-11-12 16:52:36
2290,Assign seriousness,2010-09-20 15:22:31
2290,Take in charge ticket,2010-09-20 15:23:07
2290,Resolve ticket,2010-09-20 15:24:30
2290,Closed,2010-11-03 16:30:42
2335,Assign seriousness,2011-06-09 10:44:39
2335,Take in charge ticket,2011-07-01 07:47:17
2335,Wait,2011-07-01 15:15:06
2335,Resolve ticket,2011-07-14 15:42:45
2335,Closed,2011-07-29 15:43:11
2379,Assign seriousness,2011-04-14 08:29:40
2379,Take in charge ticket,2011-04-18 09:50:42
2379,Resolve ticket,2011-04-18 09:57:59
2379,Closed,2011-05-28 08:30:33
2390,Assign seriousness,2010-11-09 15:17:13
2390,Take in charge ticket,2010-11-09 15:17:47
2390,Wait,2010-11-18 15:11:59
2390,Take in charge ticket,2010-12-06 15:21:54
2390,Resolve ticket,2010-12-06 15:22:11
2390,Closed,2010-12-21 15:22:22
2401,Assign seriousness,2010-09-03 08:38:27
2401,Assign seriousness,2010-09-03 08:48:54
2401,Take in charge ticket,2010-09-06 15:27:05
2401,Resolve ticket,2010-09-06 15:28:17
2401,Closed,2010-10-13 08:40:41
2434,Assign seriousness,2010-12-28 16:23:40
2434,Take in charge ticket,2011-01-18 15:33:26
2434,Wait,2011-01-18 15:40:19
2434,Take in charge ticket,2011-01-21 14:36:47
2434,Resolve ticket,2011-01-21 14:36:56
2434,Closed,2011-02-05 14:37:10
2446,Assign seriousness,2010-12-27 16:12:53
2446,Take in charge ticket,2010-12-27 16:51:07
2446,Resolve ticket,2011-01-20 10:48:38
2446,Closed,2011-02-04 10:49:01
2457,Assign seriousness,2010-07-01 09:53:02
2457,Assign seriousness,2010-07-01 12:33:00
2457,Take in charge ticket,2010-07-01 16:43:16
2457,Wait,2010-07-01 16:55:02
2457,Take in charge ticket,2010-07-02 12:15:07
2457,Resolve ticket,2010-07-02 12:39:50
2457,Closed,2010-08-14 10:00:29
2468,Assign seriousness,2010-11-25 11:50:31
2468,Take in charge ticket,2010-11-25 11:50:46
2468,Wait,2010-11-26 10:27:40
2468,Take in charge ticket,2010-12-13 15:43:50
2468,Resolve ticket,2010-12-13 15:44:04
2468,Closed,2010-12-28 15:44:23
2501,Assign seriousness,2011-02-01 14:02:03
2501,Assign seriousness,2011-02-15 16:52:44
2501,Take in charge ticket,2011-02-15 16:52:51
2501,Resolve ticket,2011-02-21 14:06:23
2501,Closed,2011-03-08 14:06:41
2523,Assign seriousness,2010-04-12 09:39:32
2523,Take in charge ticket,2010-04-29 14:33:17
2523,Resolve ticket,2010-04-29 14:33:23
2523,Closed,2010-05-14 14:33:43
2534,Assign seriousness,2012-01-10 09:59:44
2534,Take in charge ticket,2012-01-10 09:59:56
2534,Resolve ticket,2012-01-10 11:07:13
2534,Closed,2012-02-10 10:00:22
2545,Assign seriousness,2011-10-28 11:03:05
2545,Take in charge ticket,2011-11-02 08:42:11
2545,Resolve ticket,2011-11-02 08:43:41
2545,Take in charge ticket,2011-11-16 11:49:39
2545,Resolve ticket,2011-11-17 08:53:58
2545,Closed,2011-12-02 08:54:09
2557,Assign seriousness,2010-10-05 15:07:26
2557,Assign seriousness,2010-10-07 08:27:05
2557,Take in charge ticket,2010-10-08 10:32:11
2557,Resolve ticket,2010-10-08 13:55:02
2557,Resolve ticket,2010-10-08 14:07:16
2557,Closed,2010-11-05 16:10:23
2601,Assign seriousness,2011-04-29 15:36:05
2601,Take in charge ticket,2011-04-29 15:36:29
2601,Wait,2011-05-02 08:10:10
2601,Take in charge ticket,2011-05-03 10:37:08
2601,Resolve ticket,2011-05-03 10:37:23
2601,Closed,2011-06-03 09:00:16
2612,Assign seriousness,2010-08-23 09:13:02
2612,Take in charge ticket,2010-08-23 09:13:22
2612,Resolve ticket,2010-08-23 09:14:07
2612,Closed,2010-09-29 09:20:25
2679,Assign seriousness,2011-12-21 13:53:06
2679,Resolve ticket,2011-12-22 15:56:27
2679,Closed,2012-02-05 14:00:26
2712,Assign seriousness,2012-01-19 17:02:37
2712,Take in charge ticket,2012-01-19 17:02:55
2712,Resolve ticket,2012-01-20 14:47:10
2712,Closed,2012-02-21 17:02:30
2745,Assign seriousness,2011-08-01 08:02:40
2745,Resolve ticket,2011-08-19 09:29:29
2745,Resolve ticket,2011-08-19 09:29:29
2745,Closed,2011-09-03 09:29:53
2779,Assign seriousness,2011-12-28 13:37:00
2779,Take in charge ticket,2012-01-18 11:36:11
2779,Wait,2012-02-02 09:12:36
2779,Resolve ticket,2012-02-07 11:21:54
2779,Closed,2012-02-22 11:22:08
2790,Assign seriousness,2010-03-29 10:12:13
2790,Take in charge ticket,2010-04-01 14:17:35
2790,Resolve ticket,2010-04-01 14:17:42
2790,Closed,2010-05-27 10:20:52
2812,Assign seriousness,2010-11-24 17:20:43
2812,Take in charge ticket,2010-11-29 16:49:08
2812,Resolve ticket,2010-11-29 16:49:26
2812,Closed,2011-01-23 17:00:42
2823,Assign seriousness,2011-08-03 15:10:21
2823,Wait,2011-08-03 15:11:53
2823,Resolve ticket,2011-08-04 13:52:59
2823,Resolve ticket,2011-08-04 13:53:04
2823,Closed,2011-09-06 14:00:12
2834,Assign seriousness,2011-01-10 08:39:15
2834,Assign seriousness,2011-01-10 08:41:44
2834,Take in charge ticket,2011-01-26 16:34:13
2834,Resolve ticket,2011-02-08 17:00:42
2834,Closed,2011-02-23 17:01:08
2867,Assign seriousness,2010-09-17 14:02:58
2867,Assign seriousness,2010-09-17 15:48:16
2867,Take in charge ticket,2010-09-21 12:27:07
2867,Resolve ticket,2010-09-21 12:27:19
2867,Closed,2010-11-15 15:10:59
2878,Assign seriousness,2010-12-28 13:15:48
2878,Take in charge ticket,2011-01-21 08:44:16
2878,Resolve ticket,2011-01-21 08:44:48
2878,Closed,2011-02-05 08:45:00
2890,Assign seriousness,2010-02-09 16:17:06
2890,Take in charge ticket,2010-02-23 16:40:34
2890,Resolve ticket,2010-03-16 09:05:38
2890,Closed,2010-03-31 08:05:52
2923,Assign seriousness,2010-04-09 07:36:35
2923,Assign seriousness,2010-04-13 15:40:30
2923,Take in charge ticket,2010-04-14 09:22:18
2923,Resolve ticket,2010-04-14 09:22:26
2923,Closed,2010-05-12 07:40:24
2945,Assign seriousness,2010-12-29 09:06:43
2945,Take in charge ticket,2010-12-29 09:06:53
2945,Wait,2010-12-29 10:49:51
2945,Take in charge ticket,2010-12-29 14:46:12
2945,Resolve ticket,2010-12-29 14:47:01
2945,Closed,2011-02-04 09:11:03
2978,Assign seriousness,2011-06-22 13:08:02
2978,Assign seriousness,2011-06-22 13:08:20
2978,Take in charge ticket,2011-06-22 15:55:26
2978,Wait,2011-06-23 08:18:51
2978,Wait,2011-06-23 08:18:54
2978,Take in charge ticket,2011-07-20 08:13:16
2978,Resolve ticket,2011-08-03 14:03:51
2978,Closed,2011-08-18 14:04:06
2989,Assign seriousness,2011-07-13 14:03:38
2989,Take in charge ticket,2011-07-14 08:37:19
2989,Take in charge ticket,2011-07-14 08:51:59
2989,Resolve ticket,2011-07-14 09:23:03
2989,Closed,2011-09-04 14:10:53
3012,Assign seriousness,2012-01-26 10:51:34
3012,Take in charge ticket,2012-01-26 10:51:43
3012,Resolve ticket,2012-01-26 11:56:27
3012,Closed,2012-03-14 11:00:40
3034,Assign seriousness,2011-12-16 13:58:26
3034,Take in charge ticket,2011-12-16 13:59:19
3034,Resolve ticket,2011-12-28 16:27:41
3034,Closed,2012-01-18 14:00:31
3067,Assign seriousness,2010-05-04 10:50:27
3067,Take in charge ticket,2010-05-05 10:35:13
3067,Wait,2010-05-05 10:35:24
3067,Take in charge ticket,2010-05-17 08:11:07
3067,Resolve ticket,2010-05-17 08:11:14
3067,Closed,2010-06-04 11:00:19
3078,Assign seriousness,2011-12-16 14:59:08
3078,Take in charge ticket,2011-12-19 11:09:41
3078,Resolve ticket,2012-01-13 15:22:13
3078,Closed,2012-01-28 15:22:39
3100,Assign seriousness,2010-07-12 15:42:43
3100,Take in charge ticket,2010-07-26 12:44:10
3100,Resolve ticket,2010-07-26 12:44:37
3100,Closed,2010-08-27 15:50:57
3167,Assign seriousness,2010-12-14 16:34:40
3167,Take in charge ticket,2010-12-15 15:47:56
3167,Resolve ticket,2010-12-15 15:48:46
3167,Closed,2011-01-27 16:40:33
3178,Assign seriousness,2011-05-10 08:52:39
3178,Take in charge ticket,2011-05-10 08:53:00
3178,Wait,2011-05-13 13:22:57
3178,Take in charge ticket,2011-05-17 08:52:37
3178,Resolve ticket,2011-05-17 08:52:47
3178,Closed,2011-06-16 08:53:16
3189,Assign seriousness,2011-12-14 12:05:52
3189,Take in charge ticket,2011-12-14 12:05:59
3189,Resolve ticket,2011-12-22 10:50:39
3189,Resolve ticket,2011-12-22 10:50:40
3189,Closed,2012-01-15 02:02:28
3200,Assign seriousness,2010-07-09 14:26:02
3200,Wait,2010-07-14 08:52:39
3200,Take in charge ticket,2010-07-27 07:03:48
3200,Resolve ticket,2010-07-27 07:03:55
3200,Closed,2010-08-11 14:30:25
3211,Assign seriousness,2011-06-28 13:43:15
3211,Assign seriousness,2011-06-28 13:44:20
3211,Take in charge ticket,2011-06-29 08:35:06
3211,Resolve ticket,2011-06-29 09:24:26
3211,Closed,2011-07-29 13:50:50
3223,Assign seriousness,2010-01-18 09:30:02
3223,Take in charge ticket,2010-01-18 09:30:24
3223,Resolve ticket,2010-01-18 09:32:21
3223,Closed,2010-03-03 09:40:25
3234,Assign seriousness,2011-09-15 09:30:24
3234,Take in charge ticket,2011-09-16 14:54:21
3234,Resolve ticket,2011-09-20 08:21:04
3234,Closed,2011-10-29 09:40:27
3256,Assign seriousness,2010-10-25 10:09:25
3256,Take in charge ticket,2010-10-29 14:07:35
3256,Resolve ticket,2010-10-29 14:10:16
3256,Closed,2010-11-28 15:10:47
3267,Assign seriousness,2012-01-12 12:02:38
3267,Take in charge ticket,2012-01-13 09:45:33
3267,Resolve ticket,2012-01-13 10:36:45
3267,Closed,2012-02-14 12:00:48
3278,Assign seriousness,2011-12-15 10:32:48
3278,Take in charge ticket,2011-12-15 10:32:56
3278,Resolve ticket,2011-12-15 10:49:44
3278,Closed,2012-01-17 10:40:45
3289,Assign seriousness,2010-09-23 09:34:03
3289,Assign seriousness,2010-09-23 10:18:15
3289,Take in charge ticket,2010-09-23 15:36:50
3289,Resolve ticket,2010-09-27 15:37:58
3289,Closed,2010-10-31 10:41:27
3311,Assign seriousness,2012-01-25 08:03:28
3311,Take in charge ticket,2012-01-25 08:39:20
3311,Wait,2012-02-01 11:39:56
3311,Resolve ticket,2012-02-28 17:22:35
3311,Closed,2012-03-14 17:22:45
3335,Assign seriousness,2011-09-22 09:13:24
3335,Take in charge ticket,2011-09-28 07:08:53
3335,Resolve ticket,2011-10-04 13:56:00
3335,Closed,2011-11-09 10:20:56
3346,Assign seriousness,2010-03-22 16:51:36
3346,Take in charge ticket,2010-04-29 13:01:59
3346,Resolve ticket,2010-04-29 13:02:06
3346,Closed,2010-05-14 13:02:21
3368,Assign seriousness,2012-01-17 08:42:15
3368,Take in charge ticket,2012-01-18 08:04:57
3368,Resolve ticket,2012-01-18 08:17:49
3368,Closed,2012-03-01 08:50:31
3379,Assign seriousness,2010-01-19 17:01:04
3379,Take in charge ticket,2010-02-11 14:30:44
3379,Resolve ticket,2010-02-11 14:30:56
3379,Closed,2010-02-26 14:31:15
3390,Assign seriousness,2012-01-20 08:17:51
3390,Take in charge ticket,2012-01-20 08:18:14
3390,Resolve ticket,2012-01-23 10:24:09
3390,Take in charge ticket,2012-01-23 10:34:09
3390,Resolve ticket,2012-01-25 16:05:48
3390,Closed,2012-03-08 08:20:25
3401,Assign seriousness,2010-01-13 17:25:25
3401,Assign seriousness,2010-01-13 17:25:38
3401,Take in charge ticket,2010-01-14 11:42:31
3401,Resolve ticket,2010-01-14 11:42:37
3401,Closed,2010-02-13 17:01:54
3434,Assign seriousness,2011-08-29 14:04:10
3434,Take in charge ticket,2011-08-30 08:33:47
3434,Resolve ticket,2011-08-30 08:59:38
3434,Closed,2011-10-27 14:12:09
3446,Assign seriousness,2010-11-15 16:40:29
3446,Take in charge ticket,2010-11-23 14:07:33
3446,Resolve ticket,2010-11-23 14:08:12
3446,Closed,2010-12-29 16:50:33
3457,Assign seriousness,2010-11-26 17:02:49
3457,Take in charge ticket,2010-12-07 14:00:09
3457,Resolve ticket,2010-12-10 13:25:46
3457,Closed,2011-01-12 17:01:50
3479,Insert ticket,2011-09-21 09:45:40
3479,Assign seriousness,2011-09-23 09:20:13
