Case ID,Activity,Complete Timestamp,Resource
113,Assign seriousness,2010-12-16 09:33:24,Value 8
113,Take in charge ticket,2010-12-16 09:40:25,Value 6
113,Resolve ticket,2010-12-16 15:52:50,Value 17
113,Closed,2011-02-13 09:40:36,Value 5
124,Assign seriousness,2010-06-29 14:00:48,Value 9
124,Take in charge ticket,2010-06-29 15:16:26,Value 9
124,Resolve ticket,2010-06-30 08:05:04,Value 9
124,Take in charge ticket,2010-06-30 14:19:00,Value 9
124,Wait,2010-07-01 09:00:03,Value 9
124,Take in charge ticket,2010-07-02 14:07:18,Value 9
124,Resolve ticket,2010-07-02 14:08:52,Value 9
124,Closed,2010-08-05 14:10:24,Value 5
135,Assign seriousness,2011-10-06 07:50:55,Value 1
135,Take in charge ticket,2011-10-07 14:03:47,Value 13
135,Resolve ticket,2011-10-14 14:44:32,Value 13
135,Closed,2011-11-08 09:00:20,Value 5
146,Insert ticket,2010-05-06 15:51:48,Value 12
146,Assign seriousness,2010-05-24 10:23:15,Value 6
146,Take in charge ticket,2010-05-25 13:48:24,Value 12
146,Resolve ticket,2010-05-25 14:11:28,Value 12
146,Closed,2010-06-09 14:11:39,Value 5
157,Assign seriousness,2013-09-11 12:51:59,Value 1
157,Take in charge ticket,2013-09-11 12:52:24,Value 1
157,Wait,2013-09-25 12:28:56,Value 9
157,Take in charge ticket,2013-10-01 12:14:10,Value 1
157,Wait,2013-10-07 07:20:45,Value 1
157,Resolve ticket,2013-10-07 10:35:46,Value 1
157,Closed,2013-10-22 10:36:06,Value 3
168,Assign seriousness,2013-02-14 11:54:22,Value 1
168,Take in charge ticket,2013-03-04 09:19:59,Value 2
168,Wait,2013-03-04 09:20:40,Value 4
168,Wait,2013-03-04 09:20:40,Value 4
168,Resolve ticket,2013-03-21 13:52:57,Value 4
168,Closed,2013-04-05 12:53:14,Value 3
179,Assign seriousness,2011-04-08 13:02:03,Value 8
179,Take in charge ticket,2011-04-08 13:02:38,Value 8
179,Resolve ticket,2011-04-08 13:07:10,Value 8
179,Closed,2011-05-30 13:11:18,Value 5
190,Assign seriousness,2012-07-19 10:59:25,Value 13
190,Take in charge ticket,2012-07-20 08:49:34,Value 9
190,Resolve ticket,2012-07-20 14:44:15,Value 9
190,Closed,2012-09-06 11:00:48,Value 5
201,Assign seriousness,2011-03-07 11:02:24,Value 2
201,Take in charge ticket,2011-03-07 11:02:41,Value 2
201,Resolve ticket,2011-03-07 13:14:21,Value 2
201,Closed,2011-04-13 10:10:26,Value 5
212,Assign seriousness,2011-12-05 14:22:17,Value 4
212,Take in charge ticket,2011-12-05 14:58:56,Value 6
212,Resolve ticket,2011-12-13 09:22:04,Value 6
212,Closed,2012-02-02 14:30:45,Value 5
224,Assign seriousness,2012-04-24 14:07:03,Value 2
224,Take in charge ticket,2012-05-08 10:53:06,Value 9
224,Wait,2012-05-08 12:31:30,Value 9
224,Resolve ticket,2012-05-08 14:04:27,Value 9
224,Closed,2012-05-25 15:41:47,Value 5
235,Assign seriousness,2011-02-09 13:28:58,Value 13
235,Take in charge ticket,2011-02-09 14:21:02,Value 13
235,Resolve ticket,2011-02-09 14:21:46,Value 13
235,Closed,2011-04-02 14:15:17,Value 5
246,Assign seriousness,2011-02-14 15:23:08,Value 8
246,Take in charge ticket,2011-02-15 11:17:46,Value 9
246,Resolve ticket,2011-02-15 11:52:47,Value 9
246,Closed,2011-03-30 14:30:33,Value 5
257,Assign seriousness,2011-05-06 07:33:07,Value 8
257,Take in charge ticket,2011-05-06 07:33:39,Value 8
257,Wait,2011-05-06 12:55:50,Value 9
257,Take in charge ticket,2011-05-12 13:45:43,Value 9
257,Resolve ticket,2011-05-12 13:45:54,Value 9
257,Closed,2011-06-19 08:30:40,Value 5
268,Assign seriousness,2012-06-07 15:31:32,Value 1
268,Take in charge ticket,2012-06-08 06:47:21,Value 11
268,Resolve ticket,2012-06-08 06:47:30,Value 11
268,Closed,2012-07-21 15:40:33,Value 5
279,Assign seriousness,2010-08-19 09:48:49,Value 6
279,Take in charge ticket,2010-08-19 09:49:49,Value 6
279,Wait,2010-08-19 10:07:15,Value 6
279,Take in charge ticket,2010-09-13 08:15:21,Value 2
279,Resolve ticket,2010-09-13 08:49:39,Value 2
279,Closed,2010-09-28 08:49:59,Value 5
290,Assign seriousness,2012-07-25 15:34:31,Value 13
290,Assign seriousness,2012-08-27 13:28:50,Value 2
290,Resolve ticket,2012-08-27 14:18:05,Value 2
290,Closed,2012-09-11 14:18:23,Value 3
301,Assign seriousness,2010-03-12 09:28:49,Value 2
301,Take in charge ticket,2010-03-12 09:29:00,Value 2
301,Resolve ticket,2010-03-12 09:37:27,Value 2
301,Closed,2010-04-14 08:30:56,Value 5
312,Assign seriousness,2011-11-28 08:10:27,Value 1
312,Resolve ticket,2011-11-28 09:46:59,Value 1
312,Resolve ticket,2011-11-28 09:46:59,Value 1
312,Closed,2011-12-31 08:20:48,Value 5
323,Assign seriousness,2013-04-05 16:15:52,Value 1
323,Resolve ticket,2013-04-23 15:50:35,Value 1
323,Closed,2013-05-08 15:50:57,Value 3
335,Insert ticket,2010-04-08 08:58:03,Value 11
335,Assign seriousness,2010-04-08 09:01:05,Value 11
335,Take in charge ticket,2010-04-08 09:01:11,Value 11
335,Resolve ticket,2010-04-08 09:01:19,Value 11
335,Closed,2010-05-11 09:00:24,Value 5
335,Closed,2010-05-11 09:00:24,Value 5
346,Assign seriousness,2013-08-12 07:13:49,Value 4
346,Take in charge ticket,2013-08-12 07:14:44,Value 4
346,Resolve ticket,2013-09-09 08:36:00,Value 4
346,Closed,2013-09-24 08:36:13,Value 3
357,Assign seriousness,2012-06-21 12:50:46,Value 1
357,Take in charge ticket,2012-06-21 13:30:02,Value 9
357,Wait,2012-06-21 14:32:08,Value 9
357,Resolve ticket,2012-06-25 12:03:33,Value 9
357,Closed,2012-08-02 09:30:26,Value 5
368,Assign seriousness,2011-01-26 11:24:58,Value 8
368,Assign seriousness,2011-01-26 11:59:56,Value 8
368,Take in charge ticket,2011-01-26 12:00:03,Value 8
368,Resolve ticket,2011-01-28 14:29:17,Value 14
368,Closed,2011-03-11 11:30:34,Value 5
379,Assign seriousness,2011-04-19 14:42:45,Value 8
379,Take in charge ticket,2011-04-19 14:45:25,Value 8
379,Resolve ticket,2011-04-19 14:45:42,Value 8
379,Closed,2011-06-02 14:50:17,Value 5
390,Assign seriousness,2011-02-08 11:57:41,Value 9
390,Take in charge ticket,2011-02-08 11:58:01,Value 9
390,Wait,2011-02-10 08:27:30,Value 9
390,Take in charge ticket,2011-02-14 12:01:11,Value 9
390,Resolve ticket,2011-02-14 12:02:59,Value 9
390,Take in charge ticket,2011-03-03 09:46:37,Value 8
390,Resolve ticket,2011-03-03 14:05:29,Value 9
390,Closed,2011-04-02 14:15:17,Value 5
401,Assign seriousness,2012-06-06 14:48:56,Value 4
401,Take in charge ticket,2012-06-07 12:19:44,Value 9
401,Resolve ticket,2012-06-08 07:13:29,Value 9
401,Closed,2012-07-07 14:50:30,Value 5
412,Assign seriousness,2011-08-05 13:00:13,Value 9
412,Take in charge ticket,2011-08-11 10:30:47,Value 9
412,Wait,2011-08-12 13:42:55,Value 9
412,Resolve ticket,2011-08-19 12:25:37,Value 9
412,Closed,2011-09-07 13:10:56,Value 5
423,Assign seriousness,2012-03-02 09:13:46,Value 13
423,Take in charge ticket,2012-03-02 09:13:56,Value 13
423,Resolve ticket,2012-03-02 09:34:03,Value 13
423,Closed,2012-04-06 08:20:51,Value 5
434,Assign seriousness,2010-04-19 07:44:31,Value 6
434,Take in charge ticket,2010-04-19 09:15:20,Value 2
434,Resolve ticket,2010-04-19 09:26:05,Value 2
434,Closed,2010-05-26 07:50:40,Value 5
446,Assign seriousness,2013-04-23 16:07:34,Value 14
446,Take in charge ticket,2013-06-07 08:55:58,Value 2
446,Resolve ticket,2013-06-07 09:05:27,Value 14
446,Closed,2013-06-22 09:05:45,Value 3
457,Assign seriousness,2011-01-12 10:39:32,Value 9
457,Take in charge ticket,2011-01-12 10:39:56,Value 9
457,Wait,2011-01-12 10:50:26,Value 9
457,Take in charge ticket,2011-01-12 11:07:51,Value 9
457,Wait,2011-01-12 11:34:34,Value 9
457,Take in charge ticket,2011-01-26 09:25:14,Value 9
457,Resolve ticket,2011-01-26 09:26:04,Value 9
457,Closed,2011-02-15 08:31:10,Value 5
468,Assign seriousness,2012-03-07 11:00:05,Value 1
468,Take in charge ticket,2012-03-08 13:53:36,Value 13
468,Resolve ticket,2012-03-09 14:48:25,Value 13
468,Closed,2012-04-07 10:11:18,Value 5
479,Assign seriousness,2012-12-21 09:23:59,Value 9
479,Take in charge ticket,2012-12-21 09:24:16,Value 9
479,Wait,2012-12-21 16:05:12,Value 9
479,Resolve ticket,2013-01-08 09:46:26,Value 9
479,Closed,2013-01-23 09:46:46,Value 3
490,Assign seriousness,2013-06-12 15:58:52,Value 14
490,Take in charge ticket,2013-06-19 07:52:40,Value 11
490,Wait,2013-06-19 07:53:36,Value 11
490,Resolve ticket,2013-07-03 16:58:29,Value 16
490,Closed,2013-07-18 16:58:49,Value 3
501,Assign seriousness,2013-08-07 13:19:28,Value 9
501,Take in charge ticket,2013-08-21 08:58:38,Value 1
501,Require upgrade,2013-08-23 12:54:00,Value 1
501,Wait,2013-08-23 13:24:54,Value 1
501,Resolve ticket,2013-09-09 15:32:15,Value 1
501,Closed,2013-09-24 15:32:34,Value 3
512,Assign seriousness,2010-10-05 14:55:27,Value 2
512,Take in charge ticket,2010-10-05 15:09:10,Value 2
512,Resolve ticket,2010-10-05 15:09:39,Value 2
512,Closed,2010-11-05 16:00:53,Value 5
523,Assign seriousness,2013-01-14 14:44:14,Value 4
523,Take in charge ticket,2013-02-06 17:06:37,Value 2
523,Resolve ticket,2013-02-13 09:10:51,Value 2
523,Closed,2013-02-28 09:11:10,Value 3
534,Assign seriousness,2012-01-09 11:19:35,Value 1
534,Take in charge ticket,2012-01-09 16:14:26,Value 1
534,Resolve ticket,2012-01-09 16:14:53,Value 1
534,Resolve ticket,2012-01-09 16:14:53,Value 1
534,Closed,2012-02-09 11:20:25,Value 5
545,Assign seriousness,2011-02-09 14:35:27,Value 8
545,Take in charge ticket,2011-02-09 15:16:21,Value 8
545,Resolve ticket,2011-02-09 15:24:44,Value 8
545,Closed,2011-04-09 13:40:25,Value 5
557,Insert ticket,2011-05-18 08:39:41,Value 2
557,Assign seriousness,2011-05-18 08:39:49,Value 2
557,Take in charge ticket,2011-05-18 08:41:36,Value 2
557,Wait,2011-05-23 15:20:54,Value 2
557,Take in charge ticket,2011-05-26 07:55:33,Value 2
557,Resolve ticket,2011-05-26 07:56:00,Value 2
557,Closed,2011-07-07 10:10:33,Value 5
568,Assign seriousness,2010-02-10 10:25:33,Value 2
568,Take in charge ticket,2010-02-10 10:33:38,Value 2
568,Resolve ticket,2010-02-10 10:33:49,Value 2
568,Closed,2010-03-13 10:30:26,Value 5
579,Assign seriousness,2012-05-18 12:08:58,Value 1
579,Take in charge ticket,2012-05-24 10:00:37,Value 9
579,Resolve ticket,2012-05-25 08:12:16,Value 9
579,Closed,2012-06-20 12:10:23,Value 5
590,Assign seriousness,2012-07-02 07:35:06,Value 4
590,Take in charge ticket,2012-07-02 11:00:33,Value 10
590,Resolve ticket,2012-07-02 11:01:29,Value 10
590,Closed,2012-08-03 07:40:13,Value 5
601,Assign seriousness,2013-01-28 10:41:57,Value 4
601,Take in charge ticket,2013-01-29 13:23:39,Value 4
601,Wait,2013-02-12 09:56:04,Value 4
601,Resolve ticket,2013-02-20 09:07:48,Value 4
601,Closed,2013-03-07 09:08:09,Value 3
612,Assign seriousness,2010-12-14 16:19:51,Value 9
612,Take in charge ticket,2010-12-17 10:45:21,Value 14
612,Wait,2010-12-23 15:26:07,Value 14
612,Take in charge ticket,2011-01-18 11:15:13,Value 14
612,Resolve ticket,2011-01-18 11:15:29,Value 14
612,Closed,2011-02-02 11:15:44,Value 5
623,Assign seriousness,2013-05-14 14:19:09,Value 14
623,Take in charge ticket,2013-05-30 06:56:35,Value 2
623,Resolve ticket,2013-05-30 07:08:15,Value 2
623,Closed,2013-06-14 07:08:33,Value 3
634,Assign seriousness,2011-05-24 07:13:23,Value 8
634,Take in charge ticket,2011-05-31 15:42:09,Value 2
634,Resolve ticket,2011-06-06 10:19:01,Value 9
634,Closed,2011-06-24 07:20:28,Value 5
645,Assign seriousness,2010-09-20 15:57:01,Value 7
645,Take in charge ticket,2010-09-21 07:45:37,Value 2
645,Resolve ticket,2010-09-21 07:53:48,Value 2
645,Closed,2010-11-12 17:01:05,Value 5
656,Assign seriousness,2011-09-21 07:12:16,Value 1
656,Take in charge ticket,2011-09-21 07:46:44,Value 13
656,Resolve ticket,2011-09-27 13:20:30,Value 13
656,Closed,2011-10-22 07:21:38,Value 5
668,Assign seriousness,2011-02-25 10:55:02,Value 8
668,Take in charge ticket,2011-02-25 13:26:45,Value 8
668,Resolve ticket,2011-02-25 13:28:30,Value 8
668,Closed,2011-04-16 10:01:15,Value 5
679,Assign seriousness,2010-08-10 07:16:09,Value 11
679,Take in charge ticket,2010-08-12 10:33:35,Value 11
679,Resolve ticket,2010-08-13 07:24:41,Value 11
679,Closed,2010-09-10 07:20:19,Value 5
690,Assign seriousness,2011-10-04 15:47:43,Value 1
690,Assign seriousness,2011-10-07 13:29:10,Value 2
690,Resolve ticket,2011-10-07 13:30:00,Value 2
690,Closed,2011-11-17 16:52:25,Value 5
701,Assign seriousness,2010-10-15 08:27:20,Value 9
701,Take in charge ticket,2010-10-27 11:46:30,Value 16
701,Resolve ticket,2010-10-27 11:46:36,Value 16
701,Closed,2010-11-28 09:30:57,Value 5
712,Assign seriousness,2010-09-28 12:44:01,Value 2
712,Take in charge ticket,2010-09-28 12:46:50,Value 2
712,Resolve ticket,2010-09-28 14:03:08,Value 2
712,Closed,2010-11-04 13:51:16,Value 5
723,Assign seriousness,2012-01-13 16:36:23,Value 2
723,Resolve ticket,2012-01-13 16:36:49,Value 2
723,Closed,2012-02-26 16:40:38,Value 5
734,Assign seriousness,2010-02-11 08:48:50,Value 2
734,Take in charge ticket,2010-02-23 16:56:28,Value 2
734,Resolve ticket,2010-02-23 16:56:36,Value 2
734,Closed,2010-03-27 08:50:35,Value 5
745,Assign seriousness,2011-11-23 14:43:38,Value 1
745,Take in charge ticket,2011-11-25 10:12:19,Value 1
745,Wait,2011-11-25 14:01:18,Value 1
745,Resolve ticket,2011-11-28 09:25:00,Value 1
745,Resolve ticket,2011-11-28 09:25:02,Value 1
745,Closed,2011-12-27 10:10:16,Value 5
756,Assign seriousness,2012-01-09 10:01:47,Value 1
756,Take in charge ticket,2012-01-09 11:20:28,Value 6
756,Resolve ticket,2012-01-09 11:21:29,Value 6
756,Closed,2012-02-22 10:10:48,Value 5
767,Assign seriousness,2013-01-28 17:05:44,Value 1
767,Resolve ticket,2013-02-13 09:43:10,Value 4
767,Closed,2013-02-28 09:43:20,Value 3
779,Assign seriousness,2012-05-02 15:54:51,Value 1
779,Take in charge ticket,2012-05-03 07:51:09,Value 6
779,Wait,2012-05-03 08:01:21,Value 6
779,Take in charge ticket,2012-05-17 07:46:38,Value 11
779,Wait,2012-05-17 07:47:13,Value 11
779,Resolve ticket,2012-05-18 07:18:57,Value 2
779,Closed,2012-06-02 07:19:04,Value 5
790,Assign seriousness,2011-08-29 14:12:48,Value 13
790,Assign seriousness,2011-08-30 09:49:49,Value 15
790,Take in charge ticket,2011-08-30 10:06:35,Value 15
790,Resolve ticket,2011-08-31 07:34:45,Value 13
790,Closed,2011-10-12 14:20:14,Value 5
801,Assign seriousness,2010-09-16 16:02:20,Value 9
801,Take in charge ticket,2010-09-21 14:03:12,Value 14
801,Resolve ticket,2010-09-27 10:08:54,Value 14
801,Closed,2010-11-14 17:00:47,Value 5
812,Assign seriousness,2010-11-15 09:15:12,Value 9
812,Assign seriousness,2010-11-15 09:15:27,Value 9
812,Take in charge ticket,2010-11-16 12:58:01,Value 12
812,Resolve ticket,2010-11-16 13:01:14,Value 12
812,Closed,2011-01-13 09:21:08,Value 5
823,Assign seriousness,2011-10-24 10:22:28,Value 4
823,Take in charge ticket,2011-11-03 15:48:18,Value 4
823,Wait,2011-11-04 16:24:35,Value 4
823,Resolve ticket,2011-11-09 14:20:52,Value 4
823,Closed,2011-12-14 09:40:33,Value 5
834,Assign seriousness,2010-10-05 07:46:59,Value 2
834,Take in charge ticket,2010-10-05 07:59:41,Value 2
834,Resolve ticket,2010-10-05 08:00:18,Value 2
834,Closed,2010-11-19 09:00:53,Value 5
845,Assign seriousness,2012-07-17 10:44:26,Value 1
845,Take in charge ticket,2012-07-17 10:44:48,Value 1
845,Resolve ticket,2012-07-18 13:11:34,Value 2
845,Closed,2012-09-01 10:50:31,Value 5
856,Assign seriousness,2012-01-18 08:12:04,Value 1
856,Take in charge ticket,2012-01-18 08:21:52,Value 1
856,Resolve ticket,2012-01-18 09:42:03,Value 1
856,Closed,2012-02-18 08:21:43,Value 5
867,Assign seriousness,2012-02-22 14:49:43,Value 1
867,Take in charge ticket,2012-02-22 14:49:52,Value 1
867,Resolve ticket,2012-02-29 09:36:49,Value 1
867,Closed,2012-03-24 14:50:18,Value 5
878,Assign seriousness,2012-04-11 13:30:07,Value 1
878,Take in charge ticket,2012-04-12 09:29:39,Value 13
878,Resolve ticket,2012-04-12 12:57:39,Value 13
878,Closed,2012-05-12 13:40:20,Value 5
890,Assign seriousness,2011-10-06 10:23:22,Value 1
890,Take in charge ticket,2011-10-06 14:07:44,Value 1
890,Resolve ticket,2011-10-06 14:31:30,Value 1
890,Closed,2011-11-19 11:30:36,Value 5
901,Assign seriousness,2011-09-29 09:51:55,Value 1
901,Resolve ticket,2011-09-30 13:14:19,Value 12
901,Closed,2011-11-01 11:00:50,Value 5
912,Assign seriousness,2010-05-20 08:31:32,Value 6
912,Take in charge ticket,2010-05-24 10:55:17,Value 2
912,Resolve ticket,2010-05-24 10:59:57,Value 2
912,Closed,2010-06-23 08:40:25,Value 5
923,Insert ticket,2010-05-19 15:08:49,Value 15
923,Assign seriousness,2010-05-20 07:53:47,Value 15
923,Take in charge ticket,2010-05-24 07:15:57,Value 15
923,Resolve ticket,2010-05-24 07:18:09,Value 15
923,Closed,2010-06-25 15:10:30,Value 5
934,Assign seriousness,2013-06-17 08:24:55,Value 14
934,Take in charge ticket,2013-06-17 08:49:07,Value 2
934,Take in charge ticket,2013-06-18 14:38:48,Value 2
934,Wait,2013-06-19 09:14:01,Value 2
934,Resolve ticket,2013-07-12 15:33:54,Value 2
934,Closed,2013-07-27 15:34:13,Value 3
945,Assign seriousness,2010-11-02 13:49:59,Value 2
945,Take in charge ticket,2010-11-03 14:06:18,Value 2
945,Wait,2010-11-03 14:06:51,Value 2
945,Take in charge ticket,2010-11-18 09:52:12,Value 2
945,Resolve ticket,2010-11-18 09:52:18,Value 2
945,Closed,2010-12-03 09:52:30,Value 5
956,Assign seriousness,2012-07-13 08:20:00,Value 13
956,Take in charge ticket,2012-07-13 13:25:40,Value 6
956,Wait,2012-07-13 13:48:10,Value 6
956,Resolve ticket,2012-07-18 07:05:36,Value 6
956,Closed,2012-09-01 08:13:21,Value 5
967,Assign seriousness,2010-10-25 13:14:08,Value 9
967,Take in charge ticket,2010-10-27 13:27:14,Value 2
967,Resolve ticket,2010-10-27 13:29:30,Value 2
967,Closed,2010-12-09 14:22:27,Value 5
978,Assign seriousness,2012-01-09 13:58:58,Value 2
978,Take in charge ticket,2012-01-09 13:59:09,Value 2
978,Resolve ticket,2012-01-10 09:03:01,Value 2
978,Closed,2012-02-09 14:00:15,Value 5
989,Assign seriousness,2010-02-02 13:49:13,Value 2
989,Assign seriousness,2010-02-02 14:04:15,Value 2
989,Take in charge ticket,2010-02-03 14:27:07,Value 2
989,Resolve ticket,2010-02-03 14:27:16,Value 2
989,Closed,2010-03-18 13:50:26,Value 5
1001,Assign seriousness,2011-02-21 15:36:25,Value 13
1001,Take in charge ticket,2011-02-21 16:44:27,Value 13
1001,Resolve ticket,2011-03-03 14:26:19,Value 13
1001,Closed,2011-04-02 14:15:17,Value 5
1012,Assign seriousness,2013-05-27 08:03:42,Value 14
1012,Assign seriousness,2013-05-27 08:03:54,Value 14
1012,Take in charge ticket,2013-05-27 10:17:58,Value 4
1012,Resolve ticket,2013-07-02 07:27:38,Value 4
1012,Closed,2013-07-17 07:27:56,Value 3
1023,Assign seriousness,2013-07-04 10:02:50,Value 14
1023,Assign seriousness,2013-07-04 10:08:34,Value 14
1023,Take in charge ticket,2013-07-04 10:10:10,Value 1
1023,Resolve ticket,2013-07-18 13:02:35,Value 1
1023,Closed,2013-08-02 13:02:53,Value 3
1023,Take in charge ticket,2013-08-05 07:50:34,Value 10
1023,Resolve ticket,2013-08-09 10:29:51,Value 10
1023,Closed,2013-08-24 10:30:08,Value 3
1034,Assign seriousness,2013-04-12 07:32:41,Value 1
1034,Take in charge ticket,2013-04-22 07:06:20,Value 2
1034,Wait,2013-04-22 07:12:11,Value 9
1034,Resolve ticket,2013-04-29 10:31:09,Value 9
1034,Closed,2013-05-14 10:31:25,Value 3
1045,Assign seriousness,2012-02-08 11:28:03,Value 1
1045,Take in charge ticket,2012-02-10 10:28:30,Value 10
1045,Resolve ticket,2012-03-05 11:31:08,Value 10
1045,Closed,2012-03-20 11:31:31,Value 5
1056,Assign seriousness,2010-09-21 10:53:00,Value 9
1056,Take in charge ticket,2010-09-23 09:25:07,Value 2
1056,Wait,2010-09-27 10:09:43,Value 14
1056,Take in charge ticket,2010-09-29 07:06:22,Value 9
1056,Wait,2010-09-29 08:04:55,Value 9
1056,Take in charge ticket,2010-09-29 12:29:35,Value 9
1056,Resolve ticket,2010-09-29 12:29:47,Value 9
1056,Closed,2010-11-13 13:30:16,Value 5
1067,Assign seriousness,2011-11-16 10:45:30,Value 1
1067,Take in charge ticket,2011-11-17 13:31:33,Value 1
1067,Resolve ticket,2011-11-17 13:32:09,Value 1
1067,Closed,2011-12-30 10:50:28,Value 5
1078,Assign seriousness,2012-06-01 08:18:57,Value 1
1078,Take in charge ticket,2012-06-04 07:56:22,Value 2
1078,Resolve ticket,2012-06-04 09:46:33,Value 4
1078,Resolve ticket,2012-06-04 09:46:33,Value 4
1078,Closed,2012-07-11 08:20:27,Value 5
1089,Assign seriousness,2011-04-28 13:46:15,Value 8
1089,Take in charge ticket,2011-04-28 13:46:46,Value 8
1089,Resolve ticket,2011-05-09 15:43:48,Value 17
1089,Closed,2011-06-14 10:13:10,Value 5
1100,Take in charge ticket,2011-12-13 15:45:50,Value 1
1100,Resolve ticket,2011-12-14 10:27:28,Value 1
1100,Closed,2012-01-13 15:50:26,Value 5
1113,Assign seriousness,2012-04-12 14:59:24,Value 1
1113,Take in charge ticket,2012-04-13 15:07:02,Value 4
1113,Resolve ticket,2012-04-16 13:40:01,Value 4
1113,Closed,2012-05-20 15:00:40,Value 5
1124,Assign seriousness,2011-08-22 07:06:31,Value 9
1124,Take in charge ticket,2011-08-22 09:14:28,Value 13
1124,Resolve ticket,2011-08-22 09:31:48,Value 13
1124,Closed,2011-09-22 07:10:16,Value 5
1135,Assign seriousness,2013-04-19 14:31:08,Value 14
1135,Take in charge ticket,2013-04-19 14:55:31,Value 14
1135,Wait,2013-04-19 15:15:44,Value 14
1135,Resolve ticket,2013-05-14 12:39:59,Value 14
1135,Closed,2013-05-29 12:40:19,Value 3
1146,Assign seriousness,2010-06-11 10:18:02,Value 15
1146,Take in charge ticket,2010-06-11 12:22:40,Value 15
1146,Resolve ticket,2010-06-16 08:04:16,Value 15
1146,Closed,2010-07-14 10:20:16,Value 5
1157,Assign seriousness,2011-10-31 15:30:39,Value 1
1157,Take in charge ticket,2011-10-31 15:30:50,Value 1
1157,Resolve ticket,2011-11-02 13:41:11,Value 1
1157,Closed,2011-12-14 15:40:32,Value 5
